pais_iso,pais,indicador_code,indicador,anio,valor
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1974,18.16
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1973,15.29
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1972,14.49
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1971,14.5
DEU,Alemania,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1970,15.07
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2023,39.0
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2022,43.16
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2021,37.4
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2020,33.81
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2019,36.73
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2018,36.63
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2017,35.25
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2016,34.37
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2015,35.17
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2014,35.15
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2013,35.91
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2012,36.65
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2011,36.79
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2010,34.39
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2009,30.68
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2008,35.16
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2007,34.25
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2006,33.79
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2005,31.0
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2004,28.97
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2003,27.65
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2002,27.14
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2001,29.0
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),2000,29.51
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1999,25.49
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1998,24.5
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1997,23.68
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1996,21.62
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1995,21.12
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1994,20.49
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1993,19.87
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1992,22.59
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1991,24.07
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1990,22.95
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1989,22.84
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1988,21.36
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1987,20.93
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1986,21.58
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1985,24.89
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1984,24.43
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1983,23.2
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1982,23.44
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1981,23.97
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1980,23.15
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1979,21.33
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1978,19.48
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1977,20.05
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1976,20.23
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1975,18.73
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1974,18.65
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1973,16.29
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1972,16.12
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1971,16.23
DEU,Alemania,NE.IMP.GNFS.ZS,Importaciones (% PIB),1970,16.53
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2023,5.51
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2022,3.85
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2021,6.92
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2020,6.35
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2019,7.87
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2018,8.44
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2017,8.08
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2016,8.9
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2015,8.1
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2014,7.19
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2013,6.73
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2012,7.2
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2011,6.26
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2010,5.77
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2009,5.88
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2008,5.58
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2007,6.71
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2006,5.84
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2005,4.64
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2004,4.53
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2003,1.53
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2002,1.98
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2001,-0.17
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2000,-1.51
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1999,-1.17
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1998,-0.47
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1997,-0.36
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1996,-0.49
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1995,-1.07
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1994,-1.32
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1993,-0.78
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1992,-0.98
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1991,-1.19
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1990,2.61
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1989,4.06
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1988,3.84
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1987,3.39
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1986,3.68
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1985,2.45
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1984,1.27
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1983,0.56
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1982,0.71
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1981,-0.66
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1980,-1.64
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1979,-0.61
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1978,1.25
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1977,0.65
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1976,0.72
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1975,0.63
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1974,2.03
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1973,1.05
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1972,0.11
DEU,Alemania,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1971,0.04
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2023,82.26
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2022,90.59
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2021,75.31
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2020,65.54
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2019,71.45
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2018,74.71
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2017,73.19
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2016,69.9
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2015,75.39
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2014,86.93
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2013,94.17
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2012,101.52
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2011,101.68
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2010,88.03
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2009,83.12
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2008,92.08
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2007,71.32
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2006,68.37
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2005,66.17
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2004,67.93
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2003,59.42
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2002,56.67
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2001,60.43
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2000,64.06
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1999,57.89
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1998,66.33
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1997,55.89
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1996,51.61
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1995,51.4
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1994,47.74
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1993,45.42
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1992,47.21
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1991,48.29
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1990,49.19
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1989,51.33
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1988,56.93
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1987,61.11
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1986,58.42
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1985,51.33
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1984,56.0
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1983,56.61
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1982,58.95
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1981,65.73
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1980,64.23
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1979,53.52
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1978,53.25
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1977,52.97
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1976,52.96
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1975,53.04
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1974,54.56
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1973,50.82
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1972,37.54
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1971,35.29
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1970,32.25
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1969,32.79
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1968,32.52
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1967,28.56
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1966,26.47
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1965,21.32
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1964,17.26
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1963,18.52
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1962,19.4
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1961,17.93
KOR,Corea del Sur,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1960,14.55
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2023,41.32
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2022,45.29
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2021,39.34
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2020,34.62
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2019,37.04
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2018,39.45
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2017,38.85
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2016,38.11
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2015,40.97
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2014,45.79
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2013,49.23
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2012,52.02
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2011,51.28
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2010,45.27
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2009,43.51
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2008,45.85
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2007,36.04
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2006,34.45
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2005,34.13
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2004,35.61
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2003,30.44
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2002,28.87
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2001,30.86
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2000,32.86
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1999,31.51
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1998,38.24
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1997,27.47
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1996,24.15
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1995,25.09
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1994,23.51
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1993,22.86
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1992,23.26
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1991,22.99
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1990,24.17
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1989,26.47
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1988,31.44
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1987,33.68
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1986,30.98
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1985,26.12
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1984,28.13
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1983,27.16
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1982,26.69
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1981,29.17
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1980,27.73
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1979,23.13
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1978,24.49
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1977,25.52
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1976,25.04
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1975,22.18
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1974,21.77
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1973,23.52
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1972,16.33
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1971,12.5
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1970,11.3
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1969,10.52
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1968,10.06
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1967,9.04
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1966,8.38
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1965,7.09
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1964,4.94
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1963,3.93
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1962,3.86
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1961,4.03
KOR,Corea del Sur,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1960,2.63
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2023,40.94
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2022,45.29
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2021,35.97
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2020,30.93
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2019,34.41
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2018,35.26
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2017,34.34
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2016,31.79
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2015,34.42
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2014,41.15
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2013,44.93
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2012,49.49
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2011,50.4
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2010,42.76
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2009,39.61
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2008,46.24
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2007,35.28
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2006,33.93
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2005,32.04
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2004,32.32
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2003,28.98
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2002,27.8
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2001,29.56
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),2000,31.19
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1999,26.38
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1998,28.09
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1997,28.42
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1996,27.46
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1995,26.31
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1994,24.23
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1993,22.56
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1992,23.95
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1991,25.3
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1990,25.02
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1989,24.85
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1988,25.5
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1987,27.43
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1986,27.44
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1985,25.21
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1984,27.86
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1983,29.44
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1982,32.26
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1981,36.56
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1980,36.5
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1979,30.39
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1978,28.76
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1977,27.45
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1976,27.92
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1975,30.86
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1974,32.78
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1973,27.29
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1972,21.2
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1971,22.79
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1970,20.94
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1969,22.26
